,Open,High,Low,Close,Adj Close,Volume
2021-01-04 09:30:00-05:00,133.52000427246094,133.61160278320312,130.3800048828125,131.05360412597656,131.05360412597656,27653145
2021-01-04 10:30:00-05:00,131.05499267578125,131.30999755859375,129.39999389648438,129.89500427246094,129.89500427246094,20134055
2021-01-04 11:30:00-05:00,129.889892578125,130.08999633789062,126.76000213623047,128.25,128.25,23694210
2021-01-04 12:30:00-05:00,128.2469024658203,129.11000061035156,127.63009643554688,129.039794921875,129.039794921875,14745063
2021-01-04 13:30:00-05:00,129.0399932861328,129.1999969482422,128.59500122070312,128.9600067138672,128.9600067138672,10861778
2021-01-04 14:30:00-05:00,128.9600067138672,129.5800018310547,128.63999938964844,129.07000732421875,129.07000732421875,13187712
2021-01-04 15:30:00-05:00,129.05999755859375,129.74000549316406,128.75999450683594,129.41000366210938,129.41000366210938,12240987
2021-01-05 09:30:00-05:00,128.88999938964844,131.74000549316406,128.42999267578125,131.052001953125,131.052001953125,26798455
2021-01-05 10:30:00-05:00,131.07000732421875,131.41929626464844,129.92999267578125,130.3800048828125,130.3800048828125,14752547
2021-01-05 11:30:00-05:00,130.37489318847656,130.67999267578125,129.83999633789062,130.14990234375,130.14990234375,10321153
2021-01-05 12:30:00-05:00,130.14500427246094,130.33999633789062,129.85000610351562,130.0449981689453,130.0449981689453,6214402
2021-01-05 13:30:00-05:00,130.04080200195312,131.25,130.0399932861328,131.11000061035156,131.11000061035156,9688012
2021-01-05 14:30:00-05:00,131.11000061035156,131.40499877929688,130.81500244140625,130.8300018310547,130.8300018310547,8923737
2021-01-05 15:30:00-05:00,130.83250427246094,131.4499969482422,130.75999450683594,130.9499969482422,130.9499969482422,8755659
2021-01-06 09:30:00-05:00,127.625,129.2100067138672,126.55000305175781,128.95010375976562,128.95010375976562,39023666
2021-01-06 10:30:00-05:00,128.9600067138672,131.04989624023438,128.81500244140625,130.4199981689453,130.4199981689453,21698227
2021-01-06 11:30:00-05:00,130.42999267578125,130.76849365234375,129.88999938964844,130.3249969482422,130.3249969482422,13567172
2021-01-06 12:30:00-05:00,130.3292999267578,130.5399932861328,129.2100067138672,129.24000549316406,129.24000549316406,11268244
2021-01-06 13:30:00-05:00,129.25,129.60000610351562,127.75,127.80000305175781,127.80000305175781,14784972
